Energy;Month;Day;Hour
0,677;2;28;6
0,555;2;28;7
0,702;2;28;8
0,936;2;28;9
0,654;2;28;10
1,341;2;28;11
1,478;2;28;12
0,956;2;28;13
1,917;2;28;14
1,286;2;28;15
1,298;2;28;16
2,511;2;28;17
2,042;2;28;18
1,888;2;28;19
1,879;2;28;20
2,554;2;28;21
1,978;2;28;22
0,957;2;28;23
1,64;2;28;24
2,057;3;1;1
0,512;3;1;2
0,701;3;1;3
0,512;3;1;4
0,558;3;1;5
0,554;3;1;6
0,661;3;1;7
0,742;3;1;8
1,569;3;1;9
0,817;3;1;10
1,273;3;1;11
1,302;3;1;12
1,484;3;1;13
1,442;3;1;14
1,53;3;1;15
1,458;3;1;16
0,819;3;1;17
0,858;3;1;18
1,047;3;1;19
1,95;3;1;20
1,769;3;1;21
2,139;3;1;22
1,858;3;1;23
1,669;3;1;24
0,958;3;2;1
0,527;3;2;2
0,429;3;2;3
0,655;3;2;4
0,512;3;2;5
0,669;3;2;6
0,464;3;2;7
0,489;3;2;8
1,136;3;2;9
0,618;3;2;10
1,371;3;2;11
1,701;3;2;12
1,201;3;2;13
1,353;3;2;14
1,237;3;2;15
1,339;3;2;16
1,286;3;2;17
0,988;3;2;18
0,796;3;2;19
0,906;3;2;20
1,444;3;2;21
1,343;3;2;22
1,286;3;2;23
1,442;3;2;24
0,952;3;3;1
0,65;3;3;2
0,553;3;3;3
0,461;3;3;4
0,523;3;3;5
0,498;3;3;6
0,514;3;3;7
0,54;3;3;8
0,786;3;3;9
1,084;3;3;10
0,669;3;3;11
0,98;3;3;12
1,58;3;3;13
1,358;3;3;14
1,523;3;3;15
1,548;3;3;16
0,722;3;3;17
1,113;3;3;18
2,073;3;3;19
2,866;3;3;20
1,991;3;3;21
1,419;3;3;22
1,695;3;3;23
1,201;3;3;24
1,789;3;4;1
1,54;3;4;2
0,619;3;4;3
0,531;3;4;4
0,498;3;4;5
0,566;3;4;6
0,655;3;4;7
0,664;3;4;8
1,363;3;4;9
1,153;3;4;10
0,706;3;4;11
1,576;3;4;12
1,03;3;4;13
1,721;3;4;14
1,894;3;4;15
1,7;3;4;16
1,292;3;4;17
1,1;3;4;18
1,161;3;4;19
1,121;3;4;20
1,072;3;4;21
0,959;3;4;22
1,12;3;4;23
1,234;3;4;24
0,62;3;5;1
0,527;3;5;2
0,685;3;5;3
0,611;3;5;4
0,531;3;5;5
0,527;3;5;6
0,595;3;5;7
0,807;3;5;8
0,68;3;5;9
0,773;3;5;10
0,698;3;5;11
1,401;3;5;12
1,564;3;5;13
1,894;3;5;14
1,192;3;5;15
2,336;3;5;16
2,182;3;5;17
1,471;3;5;18
1,589;3;5;19
1,405;3;5;20
1,662;3;5;21
2,081;3;5;22
2,12;3;5;23
1,915;3;5;24
1,353;3;6;1
0,67;3;6;2
0,593;3;6;3
0,592;3;6;4
0,55;3;6;5
0,524;3;6;6
0,656;3;6;7
0,69;3;6;8
0,672;3;6;9
1,788;3;6;10
1,318;3;6;11
2,421;3;6;12
1,914;3;6;13
1,931;3;6;14
2,4;3;6;15
2,051;3;6;16
1,516;3;6;17
1,529;3;6;18
1,36;3;6;19
2,666;3;6;20
2,661;3;6;21
2,508;3;6;22
1,739;3;6;23
1,437;3;6;24
0,704;3;7;1
0,718;3;7;2
0,503;3;7;3
0,589;3;7;4
0,718;3;7;5
0,643;3;7;6
0,602;3;7;7
0,528;3;7;8
0,795;3;7;9
1,189;3;7;10
1,022;3;7;11
1,742;3;7;12
2,086;3;7;13
2,196;3;7;14
2,078;3;7;15
2,182;3;7;16
1,592;3;7;17
1,66;3;7;18
1,559;3;7;19
1,324;3;7;20
1,775;3;7;21
1,732;3;7;22
1,304;3;7;23
1,5;3;7;24
1,26;3;8;1
0,889;3;8;2
0,647;3;8;3
0,676;3;8;4
0,601;3;8;5
0,682;3;8;6
0,63;3;8;7
0,588;3;8;8
0,978;3;8;9
0,941;3;8;10
0,998;3;8;11
1,239;3;8;12
0,951;3;8;13
1,333;3;8;14
2,238;3;8;15
1,753;3;8;16
1,668;3;8;17
1,407;3;8;18
1,64;3;8;19
1,466;3;8;20
1,543;3;8;21
1,891;3;8;22
1,465;3;8;23
1,492;3;8;24
1,496;3;9;1
1,913;3;9;2
1,171;3;9;3
0,546;3;9;4
0,592;3;9;5
0,703;3;9;6
0,621;3;9;7
0,756;3;9;8
0,838;3;9;9
0,706;3;9;10
0,998;3;9;11
2,359;3;9;12
1,353;3;9;13
1,723;3;9;14
2,204;3;9;15
2,02;3;9;16
1,472;3;9;17
1,155;3;9;18
1,094;3;9;19
1,181;3;9;20
1,556;3;9;21
1,475;3;9;22
1,232;3;9;23
1,324;3;9;24
1,157;3;10;1
1,141;3;10;2
1,093;3;10;3
0,521;3;10;4
0,677;3;10;5
0,554;3;10;6
0,611;3;10;7
0,719;3;10;8
0,986;3;10;9
0,949;3;10;10
1,679;3;10;11
1,245;3;10;12
1,667;3;10;13
2,066;3;10;14
1,593;3;10;15
1,728;3;10;16
1,401;3;10;17
1,07;3;10;18
0,907;3;10;19
1,307;3;10;20
1,867;3;10;21
2,05;3;10;22
1,387;3;10;23
1,73;3;10;24
1,411;3;11;1
0,714;3;11;2
0,617;3;11;3
0,581;3;11;4
0,611;3;11;5
0,709;3;11;6
0,614;3;11;7
0,578;3;11;8
0,811;3;11;9
1,243;3;11;10
0,959;3;11;11
1,421;3;11;12
1,096;3;11;13
1,202;3;11;14
1,227;3;11;15
2,288;3;11;16
1,32;3;11;17
1,313;3;11;18
1,449;3;11;19
1,472;3;11;20
1,35;3;11;21
2,161;3;11;22
2,055;3;11;23
1,5;3;11;24
1,555;3;12;1
1,904;3;12;2
0,948;3;12;3
0,588;3;12;4
0,601;3;12;5
0,376;3;12;6
0,485;3;12;7
0,608;3;12;8
0,607;3;12;9
0,671;3;12;10
0,594;3;12;11
1,68;3;12;12
1,837;3;12;13
2,435;3;12;14
2,848;3;12;15
3,619;3;12;16
2,973;3;12;17
1,678;3;12;18
1,595;3;12;19
1,733;3;12;20
1,449;3;12;21
1,757;3;12;22
1,719;3;12;23
1,087;3;12;24
0,924;3;13;1
0,712;3;13;2
0,614;3;13;3
0,647;3;13;4
0,945;3;13;5
0,848;3;13;6
1,551;3;13;7
1,193;3;13;8
1,102;3;13;9
1,174;3;13;10
1,068;3;13;11
0,554;3;13;12
1,279;3;13;13
0,615;3;13;14
0,92;3;13;15
1,549;3;13;16
1,341;3;13;17
1,101;3;13;18
1,104;3;13;19
1,128;3;13;20
1,408;3;13;21
1,675;3;13;22
1,274;3;13;23
1,432;3;13;24
1,015;3;14;1
0,561;3;14;2
0,634;3;14;3
0,469;3;14;4
0,514;3;14;5
0,548;3;14;6
0,455;3;14;7
0,475;3;14;8
0,638;3;14;9
1,963;3;14;10
1,438;3;14;11
1,309;3;14;12
2,432;3;14;13
3,458;3;14;14
2,327;3;14;15
1,783;3;14;16
1,16;3;14;17
0,951;3;14;18
1,184;3;14;19
1,016;3;14;20
1,363;3;14;21
1,983;3;14;22
1,304;3;14;23
1,147;3;14;24
0,588;3;15;1
0,615;3;15;2
0,474;3;15;3
0,524;3;15;4
0,533;3;15;5
0,431;3;15;6
0,508;3;15;7
0,645;3;15;8
0,725;3;15;9
0,664;3;15;10
1,122;3;15;11
2,375;3;15;12
1,176;3;15;13
1,827;3;15;14
1,366;3;15;15
1,66;3;15;16
0,832;3;15;17
1,048;3;15;18
0,793;3;15;19
1,341;3;15;20
1,378;3;15;21
1,381;3;15;22
1,067;3;15;23
1,074;3;15;24
0,574;3;16;1
0,426;3;16;2
0,64;3;16;3
0,576;3;16;4
0,435;3;16;5
0,47;3;16;6
0,477;3;16;7
0,547;3;16;8
0,85;3;16;9
0,666;3;16;10
0,579;3;16;11
1,268;3;16;12
1,202;3;16;13
1,224;3;16;14
0,873;3;16;15
0,719;3;16;16
0,905;3;16;17
0,871;3;16;18
0,85;3;16;19
0,918;3;16;20
0,992;3;16;21
0,986;3;16;22
0,796;3;16;23
1,925;3;16;24
1,204;3;17;1
0,474;3;17;2
0,427;3;17;3
0,548;3;17;4
0,676;3;17;5
0,471;3;17;6
0,496;3;17;7
0,441;3;17;8
0,536;3;17;9
1,054;3;17;10
0,561;3;17;11
1,336;3;17;12
1,131;3;17;13
1,228;3;17;14
1,2;3;17;15
1,115;3;17;16
1,397;3;17;17
2,693;3;17;18
2,703;3;17;19
0,749;3;17;20
1,354;3;17;21
1,377;3;17;22
2,073;3;17;23
2,061;3;17;24
0,693;3;18;1
0,667;3;18;2
0,662;3;18;3
0,649;3;18;4
0,587;3;18;5
0,706;3;18;6
0,643;3;18;7
0,663;3;18;8
0,665;3;18;9
1,172;3;18;10
1,179;3;18;11
1,495;3;18;12
0,645;3;18;13
1,478;3;18;14
1,702;3;18;15
1,423;3;18;16
1,792;3;18;17
1,239;3;18;18
1,127;3;18;19
2,101;3;18;20
1,681;3;18;21
1,662;3;18;22
1,212;3;18;23
0,967;3;18;24
1,171;3;19;1
1,021;3;19;2
0,764;3;19;3
0,597;3;19;4
0,584;3;19;5
0,52;3;19;6
0,371;3;19;7
0,546;3;19;8
0,619;3;19;9
0,762;3;19;10
0,642;3;19;11
0,612;3;19;12
2,372;3;19;13
2,267;3;19;14
1,319;3;19;15
1,369;3;19;16
0,763;3;19;17
0,853;3;19;18
0,512;3;19;19
0,614;3;19;20
0,961;3;19;21
1,773;3;19;22
2,43;3;19;23
2,792;3;19;24
2,318;3;20;1
0,943;3;20;2
0,465;3;20;3
0,488;3;20;4
0,675;3;20;5
0,587;3;20;6
0,397;3;20;7
0,488;3;20;8
1,025;3;20;9
0,729;3;20;10
1,43;3;20;11
1,712;3;20;12
1,562;3;20;13
1,409;3;20;14
0,921;3;20;15
0,577;3;20;16
0,718;3;20;17
0,544;3;20;18
0,455;3;20;19
0,703;3;20;20
1,343;3;20;21
1,069;3;20;22
1,23;3;20;23
0,911;3;20;24
1,009;3;21;1
0,698;3;21;2
0,538;3;21;3
0,515;3;21;4
0,544;3;21;5
0,437;3;21;6
0,479;3;21;7
0,53;3;21;8
0,954;3;21;9
1,24;3;21;10
0,931;3;21;11
0,625;3;21;12
0,728;3;21;13
1,028;3;21;14
1,344;3;21;15
1,301;3;21;16
0,794;3;21;17
0,714;3;21;18
0,85;3;21;19
1,488;3;21;20
1,777;3;21;21
1,419;3;21;22
1,513;3;21;23
1,273;3;21;24
1,181;3;22;1
0,971;3;22;2
1,141;3;22;3
0,843;3;22;4
1,104;3;22;5
0,905;3;22;6
0,964;3;22;7
1,108;3;22;8
1,425;3;22;9
1,66;3;22;10
1,767;3;22;11
0,779;3;22;12
1,051;3;22;13
1,867;3;22;14
1,825;3;22;15
1,586;3;22;16
1,139;3;22;17
1,058;3;22;18
1,003;3;22;19
1,195;3;22;20
1,025;3;22;21
1,375;3;22;22
1,681;3;22;23
1,001;3;22;24
0,891;3;23;1
0,754;3;23;2
0,55;3;23;3
0,609;3;23;4
0,444;3;23;5
0,546;3;23;6
0,618;3;23;7
0,519;3;23;8
1,007;3;23;9
2,173;3;23;10
0,965;3;23;11
1,748;3;23;12
1,855;3;23;13
2,029;3;23;14
1,713;3;23;15
1,424;3;23;16
1,186;3;23;17
1,115;3;23;18
0,79;3;23;19
1,222;3;23;20
1,372;3;23;21
1,593;3;23;22
1,092;3;23;23
1,271;3;23;24
0,956;3;24;1
1,265;3;24;2
0,698;3;24;3
0,521;3;24;4
0,515;3;24;5
0,51;3;24;6
0,707;3;24;7
0,634;3;24;8
0,493;3;24;9
1,01;3;24;10
0,574;3;24;11
0,854;3;24;12
0,862;3;24;13
3,027;3;24;14
3,023;3;24;15
2,457;3;24;16
2,301;3;24;17
3,024;3;24;18
1,332;3;24;19
1,504;3;24;20
1,15;3;24;21
1,542;3;24;22
2,162;3;24;23
1,385;3;24;24
1,467;3;25;1
1,389;3;25;2
0,522;3;25;3
0,506;3;25;4
0,555;3;25;5
0,508;3;25;6
0,649;3;25;7
0,46;3;25;8
0,646;3;25;9
0,963;3;25;10
0,61;3;25;11
0,801;3;25;12
0,87;3;25;13
1,363;3;25;14
1,632;3;25;15
1,24;3;25;16
1,083;3;25;17
1,213;3;25;18
1,071;3;25;19
1,043;3;25;20
1,153;3;25;21
1,305;3;25;22
1,885;3;25;23
2,558;3;25;24
0,595;3;26;1
0,679;3;26;2
0,754;3;26;3
0,624;3;26;4
0,591;3;26;5
0,601;3;26;6
0,694;3;26;7
0,576;3;26;8
0,741;3;26;9
0,891;3;26;10
0,741;3;26;11
0,934;3;26;12
2,523;3;26;13
2,571;3;26;14
1,896;3;26;15
1,923;3;26;16
1,696;3;26;17
1,434;3;26;18
1,394;3;26;19
1,003;3;26;20
1,585;3;26;21
1,772;3;26;22
1,703;3;26;23
1,518;3;26;24
1,417;3;27;1
0,812;3;27;2
0,545;3;27;3
0,416;3;27;4
0,49;3;27;5
0,608;3;27;6
0,419;3;27;7
0,576;3;27;8
0,733;3;27;9
0,556;3;27;10
0,722;3;27;11
1,875;3;27;12
1,477;3;27;13
1,566;3;27;14
1,753;3;27;15
1,623;3;27;16
1,726;3;27;17
1,359;3;27;18
1,597;3;27;19
1,533;3;27;20
1,579;3;27;21
1,682;3;27;22
1,389;3;27;23
1,366;3;28;1
0,745;3;28;2
0,68;3;28;3
0,641;3;28;4
0,608;3;28;5
0,688;3;28;6
0,588;3;28;7
0,668;3;28;8
0,864;3;28;9
1,009;3;28;10
0,957;3;28;11
1,539;3;28;12
1,187;3;28;13
1,283;3;28;14
1,233;3;28;15
1,505;3;28;16
0,973;3;28;17
0,998;3;28;18
0,709;3;28;19
0,758;3;28;20
1,023;3;28;21
1,432;3;28;22
1,437;3;28;23
1,806;3;28;24
1,577;3;29;1
0,601;3;29;2
0,504;3;29;3
0,734;3;29;4
0,612;3;29;5
0,538;3;29;6
0,591;3;29;7
0,768;3;29;8
2,789;3;29;9
1,603;3;29;10
0,839;3;29;11
1,411;3;29;12
1,322;3;29;13
1,768;3;29;14
1,583;3;29;15
1,562;3;29;16
1,516;3;29;17
0,701;3;29;18
0,856;3;29;19
0,685;3;29;20
0,793;3;29;21
0,755;3;29;22
0,907;3;29;23
0,822;3;29;24
0,814;3;30;1
0,709;3;30;2
0,767;3;30;3
0,62;3;30;4
0,626;3;30;5
0,515;3;30;6
0,595;3;30;7
0,706;3;30;8
0,545;3;30;9
0,715;3;30;10
1,785;3;30;11
1,125;3;30;12
1,315;3;30;13
1,006;3;30;14
1,13;3;30;15
2,13;3;30;16
1,246;3;30;17
1,248;3;30;18
1,089;3;30;19
1,163;3;30;20
1,125;3;30;21
1,354;3;30;22
1,158;3;30;23
1,5;3;30;24
1,008;3;31;1
0,925;3;31;2
0,673;3;31;3
0,497;3;31;4
0,595;3;31;5
0,684;3;31;6
0,608;3;31;7
0,594;3;31;8
0,5;3;31;9
1,077;3;31;10
1,085;3;31;11
0,809;3;31;12
0,911;3;31;13
1,329;3;31;14
1,151;3;31;15
1,032;3;31;16
0,753;3;31;17
0,976;3;31;18
0,519;3;31;19
0,785;3;31;20
1,589;3;31;21
1,176;3;31;22
1,629;3;31;23
1,064;3;31;24
0,65;4;1;1
1,133;4;1;2
0,551;4;1;3
0,663;4;1;4
0,693;4;1;5
0,62;4;1;6
0,54;4;1;7
0,623;4;1;8
0,908;4;1;9
0,707;4;1;10
0,977;4;1;11
2,059;4;1;12
1,855;4;1;13
1,446;4;1;14
1,084;4;1;15
0,529;4;1;16
0,859;4;1;17
0,628;4;1;18
0,496;4;1;19
0,745;4;1;20
1,16;4;1;21
2,585;4;1;22
2,339;4;1;23
2,844;4;1;24
1,768;4;2;1
1,491;4;2;2
1,566;4;2;3
0,852;4;2;4
1,026;4;2;5
1,259;4;2;6
0,984;4;2;7
0,996;4;2;8
1,107;4;2;9
1,279;4;2;10
1,398;4;2;11
1,217;4;2;12
0,951;4;2;13
1,82;4;2;14
1,864;4;2;15
1,277;4;2;16
1,119;4;2;17
1,302;4;2;18
1,198;4;2;19
1,567;4;2;20
1,787;4;2;21
1,94;4;2;22
1,448;4;2;23
1,515;4;2;24
1,469;4;3;1
0,761;4;3;2
0,574;4;3;3
0,42;4;3;4
0,504;4;3;5
0,704;4;3;6
0,435;4;3;7
0,448;4;3;8
0,561;4;3;9
0,655;4;3;10
0,95;4;3;11
0,627;4;3;12
1,494;4;3;13
1,14;4;3;14
1,918;4;3;15
1,956;4;3;16
1,864;4;3;17
2,063;4;3;18
1,609;4;3;19
1,38;4;3;20
1,668;4;3;21
2,115;4;3;22
2,55;4;3;23
2,517;4;3;24
1,031;4;4;1
0,785;4;4;2
0,436;4;4;3
0,501;4;4;4
0,525;4;4;5
0,67;4;4;6
0,595;4;4;7
0,381;4;4;8
0,72;4;4;9
2,28;4;4;10
1,496;4;4;11
1,119;4;4;12
1,13;4;4;13
2,215;4;4;14
1,58;4;4;15
2,139;4;4;16
1,579;4;4;17
2,528;4;4;18
2,09;4;4;19
0,883;4;4;20
1,581;4;4;21
3,291;4;4;22
4,372;4;4;23
5,434;4;4;24
3,988;4;5;1
1,781;4;5;2
1,364;4;5;3
1,498;4;5;4
1,249;4;5;5
1,388;4;5;6
1,468;4;5;7
1,437;4;5;8
1,937;4;5;9
2,329;4;5;10
1,374;4;5;11
0,898;4;5;12
1,021;4;5;13
2,005;4;5;14
1,089;4;5;15
1,354;4;5;16
1,145;4;5;17
2,054;4;5;18
1,284;4;5;19
0,946;4;5;20
2,464;4;5;21
2,526;4;5;22
1,891;4;5;23
1,511;4;5;24
0,475;4;6;1
0,75;4;6;2
0,491;4;6;3
0,43;4;6;4
0,512;4;6;5
0,656;4;6;6
0,523;4;6;7
0,412;4;6;8
1,056;4;6;9
2,681;4;6;10
2,115;4;6;11
1,583;4;6;12
1,166;4;6;13
1,488;4;6;14
1,304;4;6;15
1,949;4;6;16
1,128;4;6;17
0,98;4;6;18
1,198;4;6;19
0,902;4;6;20
1,398;4;6;21
2,35;4;6;22
2,283;4;6;23
1,708;4;6;24
1,651;4;7;1
1,373;4;7;2
0,92;4;7;3
1,068;4;7;4
0,743;4;7;5
1,274;4;7;6
0,767;4;7;7
0,957;4;7;8
1,379;4;7;9
2,193;4;7;10
1,558;4;7;11
1,771;4;7;12
1,787;4;7;13
1,312;4;7;14
0,56;4;7;15
0,753;4;7;16
0,629;4;7;17
0,599;4;7;18
0,718;4;7;19
0,559;4;7;20
0,644;4;7;21
1,45;4;7;22
1,557;4;7;23
1,014;4;7;24
1,097;4;8;1
0,615;4;8;2
0,473;4;8;3
0,513;4;8;4
0,493;4;8;5
0,541;4;8;6
0,592;4;8;7
0,44;4;8;8
0,749;4;8;9
0,69;4;8;10
0,94;4;8;11
0,666;4;8;12
0,806;4;8;13
1,333;4;8;14
1,635;4;8;15
1,454;4;8;16
1,73;4;8;17
1,006;4;8;18
1,403;4;8;19
1,084;4;8;20
1,133;4;8;21
1,267;4;8;22
1,515;4;8;23
1,148;4;8;24
1,177;4;9;1
0,911;4;9;2
0,503;4;9;3
0,725;4;9;4
0,598;4;9;5
0,499;4;9;6
0,548;4;9;7
0,583;4;9;8
0,695;4;9;9
0,792;4;9;10
0,643;4;9;11
1,067;4;9;12
1,713;4;9;13
1,799;4;9;14
1,425;4;9;15
1,487;4;9;16
0,911;4;9;17
0,817;4;9;18
0,943;4;9;19
0,817;4;9;20
1,223;4;9;21
0,782;4;9;22
1,0;4;9;23
0,823;4;9;24
0,485;4;10;1
0,613;4;10;2
0,556;4;10;3
0,435;4;10;4
0,506;4;10;5
0,638;4;10;6
0,513;4;10;7
0,508;4;10;8
0,46;4;10;9
1,318;4;10;10
1,554;4;10;11
2,106;4;10;12
1,552;4;10;13
1,395;4;10;14
1,033;4;10;15
1,53;4;10;16
1,596;4;10;17
1,361;4;10;18
0,923;4;10;19
0,699;4;10;20
0,876;4;10;21
0,818;4;10;22
0,865;4;10;23
0,662;4;10;24
0,93;4;11;1
0,435;4;11;2
0,454;4;11;3
0,781;4;11;4
0,492;4;11;5
0,398;4;11;6
0,519;4;11;7
0,573;4;11;8
1,083;4;11;9
0,696;4;11;10
0,712;4;11;11
0,825;4;11;12
0,552;4;11;13
1,375;4;11;14
1,468;4;11;15
1,284;4;11;16
0,485;4;11;17
0,865;4;11;18
0,792;4;11;19
0,678;4;11;20
0,771;4;11;21
1,033;4;11;22
1,216;4;11;23
0,757;4;11;24
2,007;4;12;1
0,754;4;12;2
0,579;4;12;3
0,422;4;12;4
0,532;4;12;5
0,639;4;12;6
0,541;4;12;7
0,491;4;12;8
0,663;4;12;9
0,965;4;12;10
0,75;4;12;11
0,832;4;12;12
2,09;4;12;13
2,464;4;12;14
1,524;4;12;15
1,349;4;12;16
0,617;4;12;17
0,806;4;12;18
0,535;4;12;19
0,422;4;12;20
0,689;4;12;21
1,442;4;12;22
0,993;4;12;23
1,22;4;12;24
0,8;4;13;1
0,589;4;13;2
0,489;4;13;3
0,498;4;13;4
0,668;4;13;5
0,521;4;13;6
0,459;4;13;7
0,45;4;13;8
0,957;4;13;9
1,181;4;13;10
0,629;4;13;11
0,946;4;13;12
1,164;4;13;13
1,004;4;13;14
1,393;4;13;15
1,994;4;13;16
0,805;4;13;17
1,039;4;13;18
1,93;4;13;19
0,899;4;13;20
1,037;4;13;21
0,981;4;13;22
0,711;4;13;23
0,783;4;13;24
0,795;4;14;1
0,676;4;14;2
0,463;4;14;3
0,531;4;14;4
0,524;4;14;5
0,503;4;14;6
0,639;4;14;7
0,508;4;14;8
0,483;4;14;9
0,612;4;14;10
1,095;4;14;11
1,806;4;14;12
0,812;4;14;13
0,967;4;14;14
1,376;4;14;15
1,039;4;14;16
0,865;4;14;17
1,86;4;14;18
0,937;4;14;19
0,685;4;14;20
0,587;4;14;21
0,887;4;14;22
0,52;4;14;23
0,738;4;14;24
0,667;4;15;1
0,583;4;15;2
0,592;4;15;3
0,576;4;15;4
0,548;4;15;5
0,455;4;15;6
0,506;4;15;7
0,586;4;15;8
0,762;4;15;9
0,672;4;15;10
0,984;4;15;11
1,483;4;15;12
0,485;4;15;13
1,345;4;15;14
1,17;4;15;15
0,806;4;15;16
0,568;4;15;17
0,707;4;15;18
0,514;4;15;19
0,528;4;15;20
0,509;4;15;21
0,884;4;15;22
0,952;4;15;23
0,849;4;15;24
0,773;4;16;1
0,553;4;16;2
0,522;4;16;3
0,614;4;16;4
0,575;4;16;5
0,467;4;16;6
0,471;4;16;7
0,578;4;16;8
0,603;4;16;9
0,566;4;16;10
0,662;4;16;11
0,749;4;16;12
0,515;4;16;13
0,758;4;16;14
1,167;4;16;15
1,12;4;16;16
0,527;4;16;17
0,839;4;16;18
0,677;4;16;19
0,763;4;16;20
0,907;4;16;21
1,203;4;16;22
0,956;4;16;23
0,732;4;16;24
0,422;4;17;1
1,686;4;17;2
0,901;4;17;3
0,544;4;17;4
0,555;4;17;5
0,552;4;17;6
0,524;4;17;7
0,46;4;17;8
0,526;4;17;9
0,891;4;17;10
0,464;4;17;11
0,936;4;17;12
0,869;4;17;13
0,706;4;17;14
1,682;4;17;15
1,449;4;17;16
1,035;4;17;17
0,707;4;17;18
1,507;4;17;19
0,863;4;17;20
0,676;4;17;21
0,491;4;17;22
0,715;4;17;23
0,808;4;17;24
0,56;4;18;1
0,557;4;18;2
0,709;4;18;3
0,524;4;18;4
0,505;4;18;5
0,479;4;18;6
0,496;4;18;7
0,536;4;18;8
0,763;4;18;9
0,535;4;18;10
1,667;4;18;11
1,922;4;18;12
1,581;4;18;13
1,269;4;18;14
0,867;4;18;15
1,308;4;18;16
1,053;4;18;17
0,79;4;18;18
0,807;4;18;19
0,589;4;18;20
0,801;4;18;21
0,979;4;18;22
0,941;4;18;23
0,869;4;18;24
0,71;4;19;1
0,624;4;19;2
0,539;4;19;3
0,585;4;19;4
0,556;4;19;5
0,401;4;19;6
0,6;4;19;7
0,588;4;19;8
0,718;4;19;9
0,641;4;19;10
0,481;4;19;11
0,685;4;19;12
0,57;4;19;13
0,76;4;19;14
1,272;4;19;15
0,6;4;19;16
0,774;4;19;17
0,654;4;19;18
0,606;4;19;19
0,64;4;19;20
0,882;4;19;21
1,527;4;19;22
1,32;4;19;23
0,716;4;19;24
0,558;4;20;1
0,686;4;20;2
0,61;4;20;3
0,504;4;20;4
0,394;4;20;5
0,541;4;20;6
0,581;4;20;7
0,498;4;20;8
0,551;4;20;9
1,65;4;20;10
0,979;4;20;11
0,709;4;20;12
1,005;4;20;13
1,548;4;20;14
1,392;4;20;15
1,106;4;20;16
0,665;4;20;17
0,767;4;20;18
0,869;4;20;19
0,673;4;20;20
0,656;4;20;21
1,207;4;20;22
0,782;4;20;23
0,871;4;20;24
0,927;4;21;1
0,503;4;21;2
0,606;4;21;3
0,665;4;21;4
0,51;4;21;5
0,59;4;21;6
0,485;4;21;7
0,649;4;21;8
1,591;4;21;9
0,971;4;21;10
0,632;4;21;11
0,73;4;21;12
0,591;4;21;13
0,801;4;21;14
0,65;4;21;15
1,31;4;21;16
1,031;4;21;17
0,605;4;21;18
0,844;4;21;19
0,486;4;21;20
1,022;4;21;21
1,181;4;21;22
0,513;4;21;23
0,753;4;21;24
0,87;4;22;1
0,705;4;22;2
0,464;4;22;3
0,501;4;22;4
0,664;4;22;5
0,653;4;22;6
0,421;4;22;7
0,548;4;22;8
0,886;4;22;9
0,763;4;22;10
1,228;4;22;11
1,413;4;22;12
2,57;4;22;13
3,631;4;22;14
2,465;4;22;15
3,508;4;22;16
1,447;4;22;17
1,51;4;22;18
1,586;4;22;19
2,526;4;22;20
2,626;4;22;21
2,304;4;22;22
1,407;4;22;23
1,522;4;22;24
2,339;4;23;1
2,578;4;23;2
0,8;4;23;3
1,015;4;23;4
0,52;4;23;5
0,46;4;23;6
0,955;4;23;7
0,505;4;23;8
0,835;4;23;9
2,201;4;23;10
1,856;4;23;11
1,035;4;23;12
0,555;4;23;13
0,678;4;23;14
1,19;4;23;15
0,612;4;23;16
0,701;4;23;17
0,457;4;23;18
0,624;4;23;19
1,59;4;23;20
0,74;4;23;21
0,713;4;23;22
0,838;4;23;23
0,808;4;23;24
1,484;4;24;1
0,783;4;24;2
0,58;4;24;3
0,501;4;24;4
0,433;4;24;5
0,526;4;24;6
1,297;4;24;7
0,466;4;24;8
0,407;4;24;9
1,478;4;24;10
0,849;4;24;11
1,199;4;24;12
1,4;4;24;13
1,514;4;24;14
1,675;4;24;15
0,533;4;24;16
1,1;4;24;17
0,622;4;24;18
0,433;4;24;19
1,283;4;24;20
0,664;4;24;21
1,373;4;24;22
1,245;4;24;23
0,484;4;24;24
1,086;4;25;1
0,517;4;25;2
0,539;4;25;3
1,001;4;25;4
0,42;4;25;5
0,421;4;25;6
0,478;4;25;7
1,086;4;25;8
0,638;4;25;9
0,489;4;25;10
2,511;4;25;11
0,513;4;25;12
1,121;4;25;13
0,549;4;25;14
0,715;4;25;15
1,245;4;25;16
0,49;4;25;17
1,187;4;25;18
0,605;4;25;19
0,865;4;25;20
0,393;4;25;21
0,62;4;25;22
1,453;4;25;23
0,608;4;25;24
0,529;4;26;1
0,522;4;26;2
0,337;4;26;3
0,966;4;26;4
0,266;4;26;5
0,396;4;26;6
0,341;4;26;7
0,273;4;26;8
1,254;4;26;9
0,395;4;26;10
1,22;4;26;11
0,374;4;26;12
0,582;4;26;13
1,302;4;26;14
1,197;4;26;15
0,642;4;26;16
0,475;4;26;17
1,051;4;26;18
0,591;4;26;19
1,341;4;26;20
0,601;4;26;21
1,312;4;26;22
0,846;4;26;23
0,774;4;26;24
0,455;4;27;1
1,24;4;27;2
0,426;4;27;3
0,654;4;27;4
0,326;4;27;5
0,598;4;27;6
0,625;4;27;7
1,129;4;27;8
0,594;4;27;9
0,542;4;27;10
1,383;4;27;11
0,679;4;27;12
